Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method
Clothing,245.37,3,Defective,Returned,33,Female,City49,PayPal,Next-Day
Toys,236.57,2,Defective,Returned,48,Male,City39,Gift Card,Next-Day
Books,171.19,3,Defective,Returned,42,Female,City26,PayPal,Next-Day
Toys,265.48,5,,Not Returned,37,Female,City8,Gift Card,Standard
Clothing,420.32,1,Defective,Returned,41,Male,City58,Credit Card,Next-Day
Clothing,120.36,5,Wrong item,Returned,21,Female,City85,Credit Card,Next-Day
Home,137.85,2,,Not Returned,51,Male,City55,Gift Card,Standard
Toys,112.36,2,Defective,Returned,41,Female,City11,Debit Card,Standard
Home,41.23,2,,Not Returned,58,Male,City16,Debit Card,Standard
Electronics,376.48,1,Changed mind,Returned,33,Male,City3,Gift Card,Next-Day
Clothing,203.59,5,,Not Returned,59,Male,City38,Credit Card,Express
Electronics,176.06,5,,Not Returned,21,Male,City61,Gift Card,Next-Day
Home,321.62,2,,Not Returned,51,Female,City46,Credit Card,Standard
Toys,355.97,3,Defective,Returned,25,Female,City31,Credit Card,Express
Books,319.36,2,Defective,Returned,40,Male,City69,Gift Card,Next-Day
Clothing,462.63,1,,Not Returned,63,Female,City36,Debit Card,Next-Day
Toys,470.55,4,Not as described,Returned,64,Male,City18,PayPal,Standard
Books,179.45,4,,Not Returned,37,Female,City46,PayPal,Express
Toys,242.07,5,,Not Returned,53,Female,City73,Gift Card,Next-Day
Clothing,223.35,5,,Not Returned,49,Male,City36,PayPal,Express
Clothing,396.54,4,Not as described,Returned,63,Female,City89,Gift Card,Standard
Books,494.86,3,,Not Returned,47,Male,City26,Credit Card,Express
Electronics,395.35,2,Wrong item,Returned,63,Female,City61,Gift Card,Express
Electronics,206.22,3,,Not Returned,34,Female,City59,Gift Card,Next-Day
Home,351.43,4,,Not Returned,19,Female,City99,Debit Card,Express
Toys,425.13,4,Wrong item,Returned,70,Female,City68,Credit Card,Express
Clothing,93.72,5,,Not Returned,36,Female,City62,Debit Card,Express
Books,476.02,4,,Not Returned,70,Male,City82,PayPal,Express
Home,147.25,4,,Not Returned,69,Male,City98,Credit Card,Express
Home,196.54,3,,Not Returned,37,Female,City94,Debit Card,Standard
Electronics,421.87,2,,Not Returned,22,Female,City27,PayPal,Express
Home,433.82,4,Wrong item,Returned,64,Male,City75,PayPal,Standard
Electronics,197.96,2,Defective,Returned,33,Female,City69,Gift Card,Standard
Clothing,290,4,,Not Returned,35,Female,City38,Gift Card,Standard
Clothing,206.65,1,Wrong item,Returned,50,Male,City21,Debit Card,Express
Toys,496.1,2,,Not Returned,45,Female,City81,Gift Card,Standard
Clothing,208.98,4,,Not Returned,20,Male,City37,Gift Card,Standard
Toys,460.37,1,,Not Returned,48,Male,City1,Credit Card,Express
Books,472.66,1,,Not Returned,46,Male,City13,PayPal,Express
Books,198.62,5,,Not Returned,38,Male,City25,Gift Card,Next-Day
Home,326.21,1,Changed mind,Returned,38,Female,City62,Debit Card,Next-Day
Toys,18.83,4,Defective,Returned,18,Male,City75,Debit Card,Standard
Clothing,99.76,5,,Not Returned,31,Male,City32,PayPal,Express
Home,168.67,3,Wrong item,Returned,23,Female,City72,Gift Card,Express
Electronics,392.73,4,,Not Returned,62,Female,City96,Gift Card,Standard
Clothing,382.82,1,Wrong item,Returned,56,Male,City47,Gift Card,Standard
Toys,297.19,4,Not as described,Returned,58,Female,City53,PayPal,Standard
Books,111.21,2,,Not Returned,28,Male,City10,Debit Card,Next-Day
Electronics,285.17,2,Not as described,Returned,18,Female,City23,Debit Card,Next-Day
Clothing,103.78,5,Changed mind,Returned,58,Male,City79,Gift Card,Next-Day
Home,391.55,5,,Not Returned,50,Female,City22,PayPal,Next-Day
Home,52.62,2,Defective,Returned,40,Female,City89,Debit Card,Next-Day
Electronics,232.7,4,Wrong item,Returned,60,Female,City84,PayPal,Express
Home,370.11,5,Changed mind,Returned,31,Male,City40,Credit Card,Standard
Books,128.51,1,Not as described,Returned,46,Female,City8,Credit Card,Standard
Electronics,232.96,4,,Not Returned,65,Male,City82,Gift Card,Express
Toys,305.12,1,Changed mind,Returned,42,Female,City97,Debit Card,Standard
Toys,288.32,2,Wrong item,Returned,69,Female,City1,Debit Card,Next-Day
Books,119.14,2,Defective,Returned,63,Male,City66,Debit Card,Next-Day
Books,88.25,2,Changed mind,Returned,53,Male,City88,Debit Card,Next-Day
Clothing,113.53,3,Changed mind,Returned,57,Male,City49,Debit Card,Express
Clothing,11.36,2,,Not Returned,50,Male,City21,Credit Card,Standard
Clothing,356.94,4,Not as described,Returned,35,Male,City75,Gift Card,Next-Day
Toys,469.84,4,,Not Returned,50,Male,City84,Credit Card,Express
Home,140.84,2,,Not Returned,45,Male,City54,Credit Card,Express
Electronics,378,4,Wrong item,Returned,53,Male,City46,Credit Card,Express
Electronics,413.75,4,,Not Returned,38,Male,City68,PayPal,Express
Clothing,212.4,2,Changed mind,Returned,34,Male,City45,Credit Card,Express
Clothing,390.06,1,Defective,Returned,70,Female,City40,PayPal,Standard
Electronics,232.07,5,,Not Returned,46,Female,City8,Debit Card,Express
Home,341.2,5,,Not Returned,65,Female,City100,PayPal,Next-Day
Home,58.17,4,,Not Returned,68,Female,City22,Gift Card,Standard
Toys,215.05,1,,Not Returned,46,Male,City62,Credit Card,Express
Clothing,346.56,3,Changed mind,Returned,54,Female,City9,Debit Card,Standard
Electronics,152.72,3,Not as described,Returned,55,Female,City70,Debit Card,Next-Day
Toys,179.5,4,,Not Returned,44,Male,City61,Gift Card,Standard
Home,54.62,2,,Not Returned,28,Male,City40,Gift Card,Next-Day
Books,148.07,5,Defective,Returned,21,Male,City56,PayPal,Standard
Home,435.33,5,Not as described,Returned,34,Male,City97,Gift Card,Standard
Toys,119.25,4,Changed mind,Returned,26,Female,City11,Debit Card,Express
Home,220.43,5,,Not Returned,47,Female,City45,Debit Card,Standard
Toys,82.29,3,Wrong item,Returned,48,Male,City89,Debit Card,Express
Clothing,136.76,1,Wrong item,Returned,47,Male,City21,Debit Card,Express
Books,165.08,3,,Not Returned,66,Male,City22,PayPal,Next-Day
Books,31.16,2,Defective,Returned,22,Female,City20,Gift Card,Standard
Books,443.86,5,Changed mind,Returned,51,Female,City76,PayPal,Standard
Books,188.52,1,Defective,Returned,37,Male,City79,Debit Card,Standard
Toys,234.24,4,Wrong item,Returned,27,Male,City35,Credit Card,Standard
Clothing,374.71,4,Changed mind,Returned,35,Female,City29,Credit Card,Standard
Home,387.52,5,Changed mind,Returned,43,Male,City44,Debit Card,Express
Electronics,176.98,1,Wrong item,Returned,60,Female,City81,PayPal,Standard
Home,129.92,1,Changed mind,Returned,18,Male,City73,Gift Card,Express
Home,334.68,2,,Not Returned,24,Female,City27,Credit Card,Standard
Home,291.88,1,Wrong item,Returned,55,Female,City97,Gift Card,Express
Electronics,77.18,2,Changed mind,Returned,54,Female,City53,PayPal,Standard
Electronics,252.79,4,,Not Returned,32,Female,City40,Debit Card,Standard
Toys,315.87,1,Defective,Returned,47,Male,City84,Credit Card,Next-Day
Toys,313.85,3,Changed mind,Returned,51,Male,City7,Debit Card,Standard
Home,287.72,3,,Not Returned,62,Male,City84,Gift Card,Next-Day
Toys,198.01,4,Wrong item,Returned,42,Male,City30,PayPal,Express
Books,144.15,3,,Not Returned,44,Male,City96,PayPal,Express
Books,180.3,2,,Not Returned,32,Female,City48,Debit Card,Next-Day
Clothing,393.6,2,Changed mind,Returned,33,Female,City39,Gift Card,Express
Electronics,424.16,1,Not as described,Returned,42,Female,City76,PayPal,Next-Day
Clothing,434.66,1,Not as described,Returned,56,Male,City96,Credit Card,Standard
Toys,115.99,2,,Not Returned,42,Female,City17,Gift Card,Next-Day
Electronics,378.2,4,Defective,Returned,67,Male,City17,Credit Card,Next-Day
Home,492.41,4,,Not Returned,26,Male,City47,Credit Card,Standard
Toys,385.38,3,,Not Returned,21,Female,City30,Debit Card,Express
Clothing,75.38,4,,Not Returned,25,Female,City81,PayPal,Express
Toys,372.54,4,Defective,Returned,63,Male,City81,Credit Card,Standard
Books,351.19,3,Defective,Returned,63,Male,City11,PayPal,Next-Day
Electronics,169.66,3,,Not Returned,53,Female,City39,Debit Card,Next-Day
Clothing,412.72,5,Changed mind,Returned,21,Female,City1,Gift Card,Next-Day
Toys,317.47,1,Changed mind,Returned,32,Male,City18,Gift Card,Standard
Books,258.51,5,Wrong item,Returned,28,Male,City19,Debit Card,Express
Clothing,142.08,2,,Not Returned,24,Male,City23,Debit Card,Express
Home,284.67,4,Changed mind,Returned,46,Male,City42,Debit Card,Next-Day
Clothing,436.15,1,Defective,Returned,53,Female,City73,PayPal,Next-Day
Electronics,221.41,4,,Not Returned,43,Female,City20,Credit Card,Express
Clothing,457.96,2,Not as described,Returned,57,Female,City96,Gift Card,Express
Books,273.2,3,Not as described,Returned,42,Male,City79,Credit Card,Next-Day
Toys,493.54,1,Defective,Returned,18,Male,City5,Credit Card,Next-Day
Electronics,194.52,3,,Not Returned,53,Female,City95,Gift Card,Standard
Toys,235.09,3,Not as described,Returned,20,Male,City65,PayPal,Express
Home,213.25,1,Not as described,Returned,22,Male,City72,Gift Card,Next-Day
Clothing,355.64,4,,Not Returned,64,Female,City90,PayPal,Express
Clothing,243.19,4,Defective,Returned,38,Male,City20,Gift Card,Express
Toys,350.02,2,,Not Returned,65,Male,City100,Debit Card,Next-Day
Books,69.61,2,Not as described,Returned,50,Male,City42,Debit Card,Express
Home,463.96,2,Defective,Returned,28,Female,City26,PayPal,Express
Toys,299.99,3,,Not Returned,63,Female,City94,Gift Card,Next-Day
Clothing,261.97,1,,Not Returned,50,Male,City93,Debit Card,Express
Books,276.73,4,,Not Returned,59,Male,City69,Debit Card,Express
Electronics,295.19,4,,Not Returned,40,Male,City38,Debit Card,Standard
Clothing,481.75,1,,Not Returned,44,Female,City21,PayPal,Express
Books,426.01,1,,Not Returned,40,Male,City37,Debit Card,Next-Day
Home,276.4,4,,Not Returned,21,Female,City35,PayPal,Standard
Clothing,192.81,1,Wrong item,Returned,53,Male,City73,Gift Card,Standard
Clothing,237.66,1,,Not Returned,42,Female,City5,Gift Card,Standard
Home,183.28,1,,Not Returned,24,Female,City48,Gift Card,Next-Day
Electronics,491.5,1,,Not Returned,70,Female,City33,Gift Card,Next-Day
Books,346.65,3,,Not Returned,40,Male,City67,Credit Card,Standard
Toys,75.53,2,Wrong item,Returned,28,Male,City71,Credit Card,Next-Day
Toys,358.99,3,Changed mind,Returned,46,Male,City15,PayPal,Standard
Toys,494.49,5,,Not Returned,25,Male,City76,Credit Card,Next-Day
Clothing,158,5,,Not Returned,54,Male,City56,Debit Card,Express
Home,24.7,5,Not as described,Returned,47,Male,City61,Credit Card,Standard
Toys,69,2,,Not Returned,18,Female,City14,Credit Card,Standard
Clothing,369.25,1,Defective,Returned,33,Male,City52,Debit Card,Next-Day
Books,354.85,3,Changed mind,Returned,40,Female,City65,Gift Card,Next-Day
Electronics,328.89,3,,Not Returned,36,Male,City21,Debit Card,Standard
Electronics,128.68,2,Changed mind,Returned,43,Male,City14,Debit Card,Next-Day
Home,40.85,1,Changed mind,Returned,57,Male,City99,PayPal,Next-Day
Clothing,288.34,3,Changed mind,Returned,65,Male,City48,PayPal,Next-Day
Home,250.07,4,,Not Returned,37,Male,City40,PayPal,Standard
Electronics,62.75,1,Defective,Returned,60,Female,City52,Credit Card,Express
Electronics,452.87,4,Not as described,Returned,28,Male,City58,PayPal,Express
Home,142.83,1,Not as described,Returned,51,Female,City53,Debit Card,Next-Day
Home,389.97,1,,Not Returned,38,Female,City70,PayPal,Next-Day
Electronics,260.42,4,Changed mind,Returned,22,Female,City4,Gift Card,Express
Electronics,20.42,2,,Not Returned,61,Male,City33,Debit Card,Standard
Toys,25.2,2,,Not Returned,55,Male,City57,PayPal,Express
Home,48.02,2,Changed mind,Returned,59,Male,City65,PayPal,Express
Toys,327.96,2,,Not Returned,50,Female,City53,Debit Card,Standard
Toys,48.75,1,Not as described,Returned,32,Male,City51,PayPal,Next-Day
Home,32.84,1,Wrong item,Returned,52,Female,City46,Credit Card,Next-Day
Toys,55.99,4,,Not Returned,44,Female,City82,Debit Card,Standard
Clothing,433.42,4,,Not Returned,27,Female,City97,Gift Card,Standard
Clothing,244.55,4,Wrong item,Returned,55,Female,City4,PayPal,Express
Books,94.28,3,Changed mind,Returned,50,Female,City31,Gift Card,Standard
Books,67.84,5,Not as described,Returned,55,Female,City78,Debit Card,Next-Day
Clothing,433.95,5,Not as described,Returned,60,Female,City77,Gift Card,Next-Day
Clothing,291.8,1,Wrong item,Returned,45,Female,City93,Debit Card,Standard
Clothing,459.43,4,,Not Returned,68,Female,City93,Debit Card,Standard
Toys,58.26,3,,Not Returned,60,Male,City69,Gift Card,Express
Books,182.73,3,,Not Returned,46,Female,City56,Debit Card,Standard
Toys,453.72,4,,Not Returned,37,Male,City62,Debit Card,Standard
Books,47.26,1,,Not Returned,53,Female,City81,PayPal,Standard
Toys,448.9,4,Defective,Returned,54,Female,City55,PayPal,Express
Books,20.06,1,Changed mind,Returned,59,Male,City85,Gift Card,Next-Day
Clothing,299.7,4,Defective,Returned,58,Male,City15,Credit Card,Standard
Toys,374.31,2,,Not Returned,43,Female,City22,Debit Card,Next-Day
Home,373.3,2,Changed mind,Returned,31,Male,City62,Gift Card,Standard
Electronics,458.25,4,Defective,Returned,41,Female,City12,Debit Card,Standard
Clothing,168.65,5,Not as described,Returned,52,Female,City24,Gift Card,Express
Toys,464.64,4,,Not Returned,38,Male,City65,Debit Card,Standard
Clothing,133.28,3,Changed mind,Returned,25,Female,City36,Credit Card,Express
Toys,118.83,5,Defective,Returned,24,Male,City61,Gift Card,Express
Home,7.64,4,,Not Returned,55,Female,City25,Debit Card,Express
Books,14.94,4,,Not Returned,66,Male,City56,Debit Card,Next-Day
Electronics,300.48,2,Not as described,Returned,19,Female,City60,Gift Card,Next-Day
Home,211.56,4,,Not Returned,59,Male,City6,Debit Card,Standard
Home,488.86,4,,Not Returned,36,Female,City13,Debit Card,Next-Day
Toys,443.56,1,,Not Returned,39,Female,City62,Credit Card,Next-Day
Books,38.67,5,Changed mind,Returned,53,Male,City58,Debit Card,Next-Day
Clothing,236.04,4,,Not Returned,69,Male,City14,Debit Card,Standard
Home,278.37,4,,Not Returned,38,Male,City85,Credit Card,Standard
Electronics,264.1,2,Not as described,Returned,44,Male,City72,Credit Card,Standard
Electronics,126.18,2,,Not Returned,34,Female,City80,Credit Card,Express
Toys,45.53,3,Defective,Returned,60,Female,City15,Debit Card,Express
Clothing,324.59,4,,Not Returned,64,Female,City66,Debit Card,Next-Day
Home,179.32,2,,Not Returned,70,Male,City37,Debit Card,Standard
Toys,132.48,2,Wrong item,Returned,23,Male,City64,Gift Card,Standard
Electronics,417.84,5,,Not Returned,24,Male,City96,Debit Card,Next-Day
Clothing,24.76,2,Not as described,Returned,30,Female,City30,Debit Card,Express
Home,456.41,5,Not as described,Returned,34,Female,City22,Debit Card,Standard
Toys,234.62,4,,Not Returned,49,Female,City8,Credit Card,Next-Day
Electronics,392.44,1,,Not Returned,50,Male,City25,PayPal,Next-Day
Toys,102.21,1,,Not Returned,51,Female,City97,Credit Card,Standard
Electronics,467.17,2,Wrong item,Returned,31,Male,City88,Credit Card,Next-Day
Clothing,222.84,2,,Not Returned,69,Female,City67,PayPal,Next-Day
Books,186.89,3,Wrong item,Returned,35,Male,City39,Debit Card,Next-Day
Toys,81.23,5,Wrong item,Returned,60,Male,City80,Credit Card,Standard
Electronics,63.16,4,,Not Returned,21,Male,City15,Gift Card,Standard
Clothing,110.2,4,Changed mind,Returned,48,Male,City79,Credit Card,Standard
Home,303.84,5,,Not Returned,22,Female,City84,PayPal,Standard
Toys,29.28,3,Wrong item,Returned,26,Male,City22,Credit Card,Next-Day
Toys,310.9,2,Defective,Returned,24,Male,City40,Gift Card,Standard
Electronics,140.31,5,,Not Returned,70,Female,City36,Credit Card,Standard
Books,440.2,5,Defective,Returned,26,Female,City61,Credit Card,Next-Day
Toys,391.11,4,Not as described,Returned,60,Male,City97,Debit Card,Standard
Toys,486.74,2,,Not Returned,48,Male,City96,Credit Card,Standard
Toys,211.1,1,Changed mind,Returned,42,Male,City4,Credit Card,Express
Home,133.86,4,Not as described,Returned,64,Male,City96,PayPal,Next-Day
Home,52.36,1,,Not Returned,67,Male,City63,PayPal,Standard
Clothing,478.85,1,,Not Returned,23,Female,City87,PayPal,Standard
Electronics,229.64,4,Changed mind,Returned,66,Female,City79,Gift Card,Standard
Clothing,5.54,5,Changed mind,Returned,49,Female,City87,Credit Card,Express
Books,412.16,3,Not as described,Returned,28,Male,City71,Gift Card,Standard
Toys,295.1,5,,Not Returned,59,Male,City10,Credit Card,Standard
Books,332.42,4,Not as described,Returned,32,Male,City81,PayPal,Next-Day
Clothing,258.93,1,Changed mind,Returned,57,Female,City62,Gift Card,Standard
Clothing,51.43,3,Not as described,Returned,22,Female,City22,Credit Card,Express
Home,231.98,2,,Not Returned,25,Male,City6,PayPal,Next-Day
Books,119.17,3,Defective,Returned,46,Female,City61,PayPal,Express
Toys,204.23,5,Wrong item,Returned,63,Female,City4,Debit Card,Next-Day
Electronics,420.16,2,,Not Returned,19,Male,City29,PayPal,Next-Day
Home,198.62,1,,Not Returned,19,Male,City99,Debit Card,Express
Home,186.85,2,,Not Returned,43,Male,City74,Debit Card,Express
Home,137.95,5,,Not Returned,28,Female,City4,PayPal,Standard
Electronics,458.29,3,,Not Returned,54,Female,City78,Debit Card,Standard
Books,247.12,1,Changed mind,Returned,46,Male,City50,Debit Card,Standard
Books,416.99,1,Not as described,Returned,69,Female,City94,Gift Card,Standard
Clothing,285.57,5,Not as described,Returned,52,Female,City82,Debit Card,Express
Clothing,109.93,1,Changed mind,Returned,24,Female,City68,PayPal,Standard
Electronics,441.43,3,,Not Returned,69,Male,City60,Debit Card,Express
Electronics,393.32,4,,Not Returned,32,Male,City94,Gift Card,Standard
Clothing,212.58,1,,Not Returned,27,Female,City14,Credit Card,Express
Clothing,283.69,3,Wrong item,Returned,42,Male,City1,Debit Card,Next-Day
Toys,346.52,4,,Not Returned,30,Female,City58,PayPal,Standard
Electronics,52.55,3,,Not Returned,50,Male,City20,Credit Card,Next-Day
Clothing,336.97,4,Wrong item,Returned,52,Female,City35,Credit Card,Next-Day
Clothing,299.71,3,Defective,Returned,70,Male,City89,Debit Card,Standard
Clothing,181.33,1,,Not Returned,28,Female,City9,Credit Card,Next-Day
Books,438.75,4,Wrong item,Returned,22,Male,City52,Debit Card,Next-Day
Home,47.45,2,,Not Returned,20,Male,City53,Gift Card,Next-Day
Books,456.7,5,Defective,Returned,55,Female,City12,Credit Card,Next-Day
Books,253.06,5,,Not Returned,48,Male,City49,Debit Card,Standard
